fleet_name,vehicle_name,hw_code,hw_code_key,config_name,date,distance_traveled_km,liters_consumed,refuelled_liters,stolen_liters,worked_time_sec,engine_time_sec,travel_time_sec,rest_time_sec,usage_time_sec,liters_from_level,percent_drop,percent_refuel,vehicle_name_key,brand,model,fuel_type,category,engine_travel_ratio,engine_vs_travel_flag
MANTOVA,GK621PJ,352592571430164,352592571430164,UW120-04-S-KxM2-C200-Imm,2025-09-25,21.15625,0.0,0.0,0.0,22026.0,22026.0,3783.0,82617.0,22099.0,0.0,0.0,0.0,GK621PJ,,,,Default,5.8223632038065025,ok
MANTOVA,FM707KZ,864636068524368,864636068524368,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,330.53125,0.0,0.0,0.0,24071.0,0.0,14161.0,72239.0,29572.0,0.0,0.0,0.0,FM707KZ,,,,Default,0.0,ok
MANTOVA,FM707KZ,864636068524368,864636068524368,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,39.8369140625,0.0,0.0,0.0,6311.0,0.0,3602.0,82798.0,22392.0,0.0,0.0,0.0,FM707KZ,,,,Default,0.0,ok
MANTOVA,FM707KZ,864636068524368,864636068524368,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,667.6923828125,0.0,0.0,0.0,25718.0,0.0,25000.0,61400.0,39989.0,0.0,0.0,0.0,FM707KZ,,,,Default,0.0,ok
MENSE E RISTORAZIONE,GX826YJ,864636067733457,864636067733457,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,72.580078125,0.0,0.0,0.0,0.0,0.0,0.0,81020.0,0.0,0.0,0.0,0.0,GX826YJ,,,,Default,,ok
MENSE E RISTORAZIONE,GX826YJ,864636067733457,864636067733457,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,71.81396484375,0.0,0.0,0.0,0.0,0.0,0.0,80886.0,0.0,0.0,0.0,0.0,GX826YJ,,,,Default,,ok
MENSE E RISTORAZIONE,GX826YJ,864636067733457,864636067733457,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,71.873046875,0.0,0.0,0.0,0.0,0.0,0.0,81316.0,0.0,0.0,0.0,0.0,GX826YJ,,,,Default,,ok
MENSE E RISTORAZIONE,GX826YJ,864636067733457,864636067733457,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,72.31396484375,0.0,0.0,0.0,0.0,0.0,0.0,81075.0,0.0,0.0,0.0,0.0,GX826YJ,,,,Default,,ok
MENSE E RISTORAZIONE,GX826YJ,864636067733457,864636067733457,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,71.71142578125,0.0,0.0,0.0,0.0,0.0,0.0,80938.0,0.0,0.0,0.0,0.0,GX826YJ,,,,Default,,ok
MENSE E RISTORAZIONE,GV415HD,352592572582005,352592572582005,UW120-04-S-KxM2-C200-Imm,2025-09-22,24.86328125,0.3,0.0,0.0,37309.0,37309.0,1990.0,84410.0,39215.0,0.0,0.0,0.0,GV415HD,,,,Default,18.74824120603015,check
MENSE E RISTORAZIONE,GV415HD,352592572582005,352592572582005,UW120-04-S-KxM2-C200-Imm,2025-09-26,23.70703125,0.9,0.0,0.0,37745.0,37745.0,1664.0,84736.0,37745.0,0.0,0.0,0.0,GV415HD,,,,Default,22.68329326923077,check
MENSE E RISTORAZIONE,GT610SJ,864636068615604,864636068615604,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,58.4072265625,0.3,58.4672737,0.0,14647.0,14648.0,10364.0,76036.0,18508.0,0.0,0.0,0.0,GT610SJ,,,,Default,1.4133539174064067,ok
MENSE E RISTORAZIONE,GT610SJ,864636068615604,864636068615604,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,57.017578125,0.4,0.0,0.0,12104.0,12105.0,9125.0,77274.0,18695.0,0.0,0.0,0.0,GT610SJ,,,,Default,1.3265753424657534,ok
MENSE E RISTORAZIONE,GT610SJ,864636068615604,864636068615604,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,54.2666015625,0.9,0.0,0.0,11861.0,11862.0,11881.0,74518.0,63096.0,0.0,0.0,0.0,GT610SJ,,,,Default,0.9984008080127935,ok
MENSE E RISTORAZIONE,GK827FP,352592570745851,352592570745851,UW120-04-S-KxM2-C200-Imm,2025-09-25,31.40234375,0.5,0.0,0.0,5187.0,5187.0,3628.0,82772.0,6582.0,0.0,0.0,0.0,GK827FP,,,,Default,1.4297133406835723,ok
MENSE E RISTORAZIONE,GK827FP,352592570745851,352592570745851,UW120-04-S-KxM2-C200-Imm,2025-09-26,29.0625,0.8,0.0,0.0,7463.0,7463.0,4486.0,81914.0,8659.0,0.0,0.0,0.0,GK827FP,,,,Default,1.6636201515827018,ok
MENSE E RISTORAZIONE,GK827FP,352592570745851,352592570745851,UW120-04-S-KxM2-C200-Imm,2025-09-28,32.44921875,0.9,0.0,0.0,24936.0,24936.0,3301.0,83099.0,26473.0,0.0,0.0,0.0,GK827FP,,,,Default,7.554074522871857,ok
MENSE E RISTORAZIONE,GK827FP,352592570745851,352592570745851,UW120-04-S-KxM2-C200-Imm,2025-09-28,32.44921875,0.9,0.0,0.0,24936.0,24936.0,3301.0,83099.0,26473.0,0.0,0.0,0.0,GK827FP,,,,Default,7.554074522871857,ok
MENSE E RISTORAZIONE,GK810FP,352592570761395,352592570761395,UW120-04-S-KxM2-C200-Imm,2025-09-22,20.267578125,0.7,0.0,0.0,3960.0,3960.0,2521.0,83879.0,15101.0,0.0,0.0,0.0,GK810FP,,,,Default,1.5708052360174534,ok
MENSE E RISTORAZIONE,GK810FP,352592570761395,352592570761395,UW120-04-S-KxM2-C200-Imm,2025-09-24,20.3046875,0.6,44.1272736,0.0,3458.0,3458.0,2112.0,84288.0,10592.0,0.0,0.0,0.0,GK810FP,,,,Default,1.637310606060606,ok
MENSE E RISTORAZIONE,GK810FP,352592570761395,352592570761395,UW120-04-S-KxM2-C200-Imm,2025-09-26,23.970703125,0.7,0.0,0.0,4169.0,4169.0,3164.0,83236.0,13208.0,0.0,0.0,0.0,GK810FP,,,,Default,1.3176359039190897,ok
MENSE E RISTORAZIONE,GH784RB,352592572583086,352592572583086,UW120-04-S-KxM2-C200-Imm,2025-09-26,23.685546875,0.1,0.0,0.0,4766.0,4766.0,3062.0,83338.0,16321.0,0.0,0.0,0.0,GH784RB,,,,Default,1.5564990202482039,ok
MENSE E RISTORAZIONE,GH540PL,352592572582831,352592572582831,UW120-04-S-KxM2-C200-Imm,2025-09-28,22.609375,0.9,0.0,0.0,2413.0,2413.0,2194.0,84206.0,30032.0,0.0,0.0,0.0,GH540PL,,,,Default,1.0998176845943481,ok
MENSE E RISTORAZIONE,GH540PL,352592572582831,352592572582831,UW120-04-S-KxM2-C200-Imm,2025-09-28,22.609375,0.9,0.0,0.0,2413.0,2413.0,2194.0,84206.0,30032.0,0.0,0.0,0.0,GH540PL,,,,Default,1.0998176845943481,ok
MENSE E RISTORAZIONE,GH401AW,352592571410505,352592571410505,UW120-04-S-KxM2-C200-Imm,2025-09-22,22.1875,0.0,0.0,0.0,11078.0,11078.0,2931.0,83469.0,11078.0,0.0,0.0,0.0,GH401AW,,,,Default,3.779597407028318,ok
MENSE E RISTORAZIONE,GH401AW,352592571410505,352592571410505,UW120-04-S-KxM2-C200-Imm,2025-09-23,22.4140625,0.0,0.0,0.0,10142.0,10142.0,1784.0,84616.0,10549.0,0.0,0.0,0.0,GH401AW,,,,Default,5.684977578475336,ok
MENSE E RISTORAZIONE,GH401AW,352592571410505,352592571410505,UW120-04-S-KxM2-C200-Imm,2025-09-24,22.421875,0.0,0.0,0.0,10510.0,10510.0,1728.0,84672.0,11104.0,0.0,0.0,0.0,GH401AW,,,,Default,6.082175925925926,ok
MENSE E RISTORAZIONE,GH401AW,352592571410505,352592571410505,UW120-04-S-KxM2-C200-Imm,2025-09-25,22.171875,0.0,0.0,0.0,10841.0,10841.0,1760.0,84640.0,10841.0,0.0,0.0,0.0,GH401AW,,,,Default,6.1596590909090905,ok
MENSE E RISTORAZIONE,GH401AW,352592571410505,352592571410505,UW120-04-S-KxM2-C200-Imm,2025-09-26,22.6171875,0.0,0.0,0.0,10762.0,10762.0,1710.0,84690.0,10762.0,0.0,0.0,0.0,GH401AW,,,,Default,6.2935672514619885,ok
MENSE E RISTORAZIONE,GB637NY,352592572583185,352592572583185,UW120-04-S-KxM2-C200-Imm,2025-09-24,41.57421875,0.4,0.0,0.0,9950.0,9950.0,5656.0,80744.0,33375.0,0.0,0.0,0.0,GB637NY,,,,Default,1.7591937765205092,ok
MENSE E RISTORAZIONE,GB637NY,352592572583185,352592572583185,UW120-04-S-KxM2-C200-Imm,2025-09-26,29.08984375,0.4,0.0,0.0,7115.0,7116.0,4720.0,81680.0,15927.0,0.0,0.0,0.0,GB637NY,,,,Default,1.5076271186440677,ok
MENSE E RISTORAZIONE,GB545ZG,864636068647037,864636068647037,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,151.5966796875,0.0,0.0,0.0,33986.0,0.0,10186.0,76214.0,34058.0,0.0,0.0,0.0,GB545ZG,,,,Default,0.0,ok
MENSE E RISTORAZIONE,GB545ZG,864636068647037,864636068647037,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,149.564453125,0.0,0.0,0.0,33634.0,0.0,9530.0,76870.0,36282.0,0.0,0.0,0.0,GB545ZG,,,,Default,0.0,ok
MENSE E RISTORAZIONE,GB545ZG,864636068647037,864636068647037,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,151.5791015625,0.0,0.0,0.0,36118.0,0.0,9626.0,76774.0,36720.0,0.0,0.0,0.0,GB545ZG,,,,Default,0.0,ok
MENSE E RISTORAZIONE,GB545ZG,864636068647037,864636068647037,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,151.5830078125,0.0,0.0,0.0,28925.0,0.0,11373.0,75027.0,36515.0,0.0,0.0,0.0,GB545ZG,,,,Default,0.0,ok
MENSE E RISTORAZIONE,GB545ZG,864636068647037,864636068647037,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,147.5322265625,0.0,0.0,0.0,21093.0,0.0,8724.0,77676.0,36108.0,0.0,0.0,0.0,GB545ZG,,,,Default,0.0,ok
MENSE E RISTORAZIONE,FZ968SD,352592570758599,352592570758599,UW120-04-S-KxM2-C200-Imm,2025-09-22,50.30859375,0.4,0.0,0.0,26130.0,26130.0,6847.0,79553.0,30368.0,0.0,0.0,0.0,FZ968SD,,,,Default,3.8162698992259383,ok
MENSE E RISTORAZIONE,FZ968SD,352592570758599,352592570758599,UW120-04-S-KxM2-C200-Imm,2025-09-23,48.02734375,0.3,0.0,0.0,12893.0,12893.0,5744.0,80656.0,31642.0,0.0,0.0,0.0,FZ968SD,,,,Default,2.2446030640668524,ok
MENSE E RISTORAZIONE,FZ968SD,352592570758599,352592570758599,UW120-04-S-KxM2-C200-Imm,2025-09-24,49.9609375,0.0,54.65,0.0,25611.0,25611.0,22458.0,63942.0,31272.0,0.0,0.0,0.0,FZ968SD,,,,Default,1.1403954047555436,ok
MENSE E RISTORAZIONE,FZ968SD,352592570758599,352592570758599,UW120-04-S-KxM2-C200-Imm,2025-09-25,47.17578125,0.5,0.0,0.0,27101.0,27102.0,5030.0,81370.0,32599.0,0.0,0.0,0.0,FZ968SD,,,,Default,5.388071570576541,ok
MENSE E RISTORAZIONE,FZ968SD,352592570758599,352592570758599,UW120-04-S-KxM2-C200-Imm,2025-09-26,52.26953125,0.4,0.0,0.0,13076.0,13076.0,8076.0,78324.0,33203.0,0.0,0.0,0.0,FZ968SD,,,,Default,1.6191183754333829,ok
MENSE E RISTORAZIONE,FZ019SB,352592571897941,352592571897941,UW120-04-S-KxM2-C200-Imm,2025-09-22,39.7734375,0.0,0.0,0.0,14430.0,14430.0,7750.0,78650.0,21032.0,0.0,0.0,0.0,FZ019SB,,,,Default,1.8619354838709676,ok
MENSE E RISTORAZIONE,FZ019SB,352592571897941,352592571897941,UW120-04-S-KxM2-C200-Imm,2025-09-23,39.640625,0.0,0.0,0.0,14558.0,14558.0,4458.0,81942.0,20228.0,0.0,0.0,0.0,FZ019SB,,,,Default,3.265589950650516,ok
MENSE E RISTORAZIONE,FZ019SB,352592571897941,352592571897941,UW120-04-S-KxM2-C200-Imm,2025-09-24,39.09375,0.0,0.0,0.0,13517.0,13517.0,4026.0,82374.0,20958.0,0.0,0.0,0.0,FZ019SB,,,,Default,3.3574267262791855,ok
MENSE E RISTORAZIONE,FZ019SB,352592571897941,352592571897941,UW120-04-S-KxM2-C200-Imm,2025-09-25,44.05078125,0.0,0.0,0.0,13935.0,13935.0,4985.0,81415.0,23096.0,0.0,0.0,0.0,FZ019SB,,,,Default,2.7953861584754263,ok
MENSE E RISTORAZIONE,FZ019SB,352592571897941,352592571897941,UW120-04-S-KxM2-C200-Imm,2025-09-26,37.77734375,0.0,0.0,0.0,12187.0,12187.0,5430.0,80969.0,19493.0,0.0,0.0,0.0,FZ019SB,,,,Default,2.244383057090239,ok
MENSE E RISTORAZIONE,FP339GZ,352592571892876,352592571892876,UW120-04-S-KxM2-C200-Imm,2025-09-23,30.7578125,0.0,0.0,0.0,4450.0,4450.0,3047.0,83353.0,4450.0,0.0,0.0,0.0,FP339GZ,,,,Default,1.4604529044962258,ok
MENSE E RISTORAZIONE,FP339GZ,352592571892876,352592571892876,UW120-04-S-KxM2-C200-Imm,2025-09-24,26.8359375,0.0,0.0,0.0,3461.0,3461.0,46652.0,39748.0,47525.0,0.0,0.0,0.0,FP339GZ,,,,Default,0.07418760181771414,ok
MENSE E RISTORAZIONE,FP339GZ,352592571892876,352592571892876,UW120-04-S-KxM2-C200-Imm,2025-09-25,47.40625,0.0,0.0,0.0,30175.0,30175.0,5476.0,80924.0,30517.0,0.0,0.0,0.0,FP339GZ,,,,Default,5.510409057706355,ok
MENSE E RISTORAZIONE,FP339GZ,352592571892876,352592571892876,UW120-04-S-KxM2-C200-Imm,2025-09-26,63.25,0.0,0.0,0.0,26257.0,26257.0,8318.0,78082.0,29409.0,0.0,0.0,0.0,FP339GZ,,,,Default,3.156648232748257,ok
MENSE E RISTORAZIONE,FP339GZ,352592571892876,352592571892876,UW120-04-S-KxM2-C200-Imm,2025-09-27,41.9140625,0.0,0.0,0.0,25504.0,25504.0,4033.0,82367.0,25804.0,0.0,0.0,0.0,FP339GZ,,,,Default,6.323828415571535,ok
MENSE E RISTORAZIONE,FM125LA,352592570768291,352592570768291,UW120-04-S-KxM2-C200-Imm,2025-09-22,67.8359375,0.0,0.0,0.0,7175.0,7175.0,5714.0,80686.0,24262.0,0.0,0.0,0.0,FM125LA,,,,Default,1.2556877843892194,ok
MENSE E RISTORAZIONE,FM125LA,352592570768291,352592570768291,UW120-04-S-KxM2-C200-Imm,2025-09-23,50.3125,0.0,0.0,0.0,5797.0,5797.0,4419.0,81981.0,17557.0,0.0,0.0,0.0,FM125LA,,,,Default,1.3118352568454401,ok
MENSE E RISTORAZIONE,FM125LA,352592570768291,352592570768291,UW120-04-S-KxM2-C200-Imm,2025-09-24,52.3125,0.0,0.0,0.0,6312.0,6312.0,5134.0,81266.0,18789.0,0.0,0.0,0.0,FM125LA,,,,Default,1.2294507206856253,ok
MENSE E RISTORAZIONE,FM125LA,352592570768291,352592570768291,UW120-04-S-KxM2-C200-Imm,2025-09-25,57.796875,0.0,0.0,0.0,7214.0,7214.0,5126.0,81273.0,25329.0,0.0,0.0,0.0,FM125LA,,,,Default,1.40733515411627,ok
MENSE E RISTORAZIONE,FM125LA,352592570768291,352592570768291,UW120-04-S-KxM2-C200-Imm,2025-09-26,50.9140625,0.0,0.0,0.0,10069.0,10069.0,4046.0,82354.0,19646.0,0.0,0.0,0.0,FM125LA,,,,Default,2.4886307464162134,ok
MENSE E RISTORAZIONE,FK671XX,864636069311906,864636069311906,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,64.3466796875,0.0,0.0,0.0,25102.0,25102.0,9655.0,76745.0,31779.0,0.0,0.0,0.0,FK671XX,,,,Default,2.5998964267219056,ok
MENSE E RISTORAZIONE,FK671XX,864636069311906,864636069311906,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,65.3359375,0.0,0.0,0.0,25945.0,25946.0,10912.0,75488.0,28974.0,0.0,0.0,0.0,FK671XX,,,,Default,2.3777492668621703,ok
MENSE E RISTORAZIONE,FK671XX,864636069311906,864636069311906,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,58.30029296875,0.0,0.0,0.0,17856.0,17857.0,11108.0,75292.0,24293.0,0.0,0.0,0.0,FK671XX,,,,Default,1.6075801224342816,ok
MENSE E RISTORAZIONE,FK671XX,864636069311906,864636069311906,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,60.593017578125,0.0,0.0,0.0,25671.0,25672.0,9742.0,76658.0,30886.0,0.0,0.0,0.0,FK671XX,,,,Default,2.635187846438103,ok
MENSE E RISTORAZIONE,FK671XX,864636069311906,864636069311906,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,57.634033203125,0.0,0.0,0.0,24558.0,24559.0,8303.0,78097.0,29225.0,0.0,0.0,0.0,FK671XX,,,,Default,2.957846561483801,ok
MILANO,ZA323YX,864636067909701,864636067909701,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,20.453125,0.5,0.0,0.0,14575.0,14576.0,10140.0,76259.0,15101.0,0.0,0.0,0.0,ZA323YX,,,,Default,1.437475345167653,ok
MILANO,GX737YZ,864275070084275,864275070084275,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,137.8984375,0.0,0.0,0.0,68260.0,0.0,17992.0,68408.0,68260.0,0.0,0.0,0.0,GX737YZ,,,,Default,0.0,ok
MILANO,GX737YZ,864275070084275,864275070084275,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,297.380859375,0.0,0.0,0.0,55611.0,0.0,32905.0,53495.0,86328.0,0.0,0.0,0.0,GX737YZ,,,,Default,0.0,ok
MILANO,GX737YZ,864275070084275,864275070084275,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,233.54296875,0.0,0.0,0.0,82593.0,0.0,24430.0,61970.0,86375.0,0.0,0.0,0.0,GX737YZ,,,,Default,0.0,ok
MILANO,GX737YZ,864275070084275,864275070084275,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,252.63671875,0.0,0.0,0.0,85583.0,0.0,29210.0,57190.0,86340.0,0.0,0.0,0.0,GX737YZ,,,,Default,0.0,ok
MILANO,GX737YZ,864275070084275,864275070084275,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,248.203125,0.0,0.0,0.0,49533.0,0.0,27940.0,58460.0,86370.0,0.0,0.0,0.0,GX737YZ,,,,Default,0.0,ok
MILANO,GX737YZ,864275070084275,864275070084275,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,206.80078125,0.0,0.0,0.0,40836.0,0.0,21725.0,64675.0,86336.0,0.0,0.0,0.0,GX737YZ,,,,Default,0.0,ok
MILANO,GX737YZ,864275070084275,864275070084275,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,84.572265625,0.0,0.0,0.0,12878.0,0.0,6188.0,80212.0,57725.0,0.0,0.0,0.0,GX737YZ,,,,Default,0.0,ok
MILANO,GX716YZ,864275070109510,864275070109510,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,66.201171875,0.0,0.0,0.0,25983.0,0.0,13886.0,72514.0,26341.0,0.0,0.0,0.0,GX716YZ,,,,Default,0.0,ok
MILANO,GX716YZ,864275070109510,864275070109510,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,118.8125,0.0,0.0,0.0,35837.0,0.0,19070.0,67330.0,42139.0,0.0,0.0,0.0,GX716YZ,,,,Default,0.0,ok
MILANO,GX716YZ,864275070109510,864275070109510,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,56.1494140625,0.0,0.0,0.0,21155.0,0.0,10631.0,75769.0,22354.0,0.0,0.0,0.0,GX716YZ,,,,Default,0.0,ok
MILANO,GX716YZ,864275070109510,864275070109510,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,51.818359375,0.0,0.0,0.0,20475.0,0.0,9957.0,76443.0,23443.0,0.0,0.0,0.0,GX716YZ,,,,Default,0.0,ok
MILANO,GX716YZ,864275070109510,864275070109510,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,57.16015625,0.0,0.0,0.0,20626.0,0.0,9793.0,76607.0,64107.0,0.0,0.0,0.0,GX716YZ,,,,Default,0.0,ok
MILANO,GX716YZ,864275070109510,864275070109510,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,61.0712890625,0.0,0.0,0.0,18516.0,0.0,10679.0,75721.0,18606.0,0.0,0.0,0.0,GX716YZ,,,,Default,0.0,ok
MILANO,GX716YZ,864275070109510,864275070109510,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,58.828125,0.0,0.0,0.0,17278.0,0.0,9462.0,76938.0,18774.0,0.0,0.0,0.0,GX716YZ,,,,Default,0.0,ok
MILANO,GX714YZ,864275070204915,864275070204915,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,69.712890625,0.0,0.0,0.0,16325.0,0.0,7122.0,79278.0,60625.0,0.0,0.0,0.0,GX714YZ,,,,Default,0.0,ok
MILANO,GX714YZ,864275070204915,864275070204915,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,78.529296875,0.0,0.0,0.0,22894.0,0.0,11360.0,75040.0,24654.0,0.0,0.0,0.0,GX714YZ,,,,Default,0.0,ok
MILANO,GX714YZ,864275070204915,864275070204915,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,87.9169921875,0.0,0.0,0.0,19171.0,0.0,12583.0,73817.0,64718.0,0.0,0.0,0.0,GX714YZ,,,,Default,0.0,ok
MILANO,GX714YZ,864275070204915,864275070204915,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,69.08984375,0.0,0.0,0.0,21668.0,0.0,11243.0,75157.0,22917.0,0.0,0.0,0.0,GX714YZ,,,,Default,0.0,ok
MILANO,GX714YZ,864275070204915,864275070204915,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,69.876953125,0.0,0.0,0.0,20966.0,0.0,12849.0,73551.0,23379.0,0.0,0.0,0.0,GX714YZ,,,,Default,0.0,ok
MILANO,GX714YZ,864275070204915,864275070204915,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,77.16796875,0.0,0.0,0.0,21288.0,0.0,10853.0,75547.0,23929.0,0.0,0.0,0.0,GX714YZ,,,,Default,0.0,ok
MILANO,GX714YZ,864275070204915,864275070204915,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,93.3837890625,0.0,0.0,0.0,21780.0,0.0,12976.0,73424.0,22346.0,0.0,0.0,0.0,GX714YZ,,,,Default,0.0,ok
MILANO,GX713YZ,864275070171452,864275070171452,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,40.6435546875,0.2,0.0,0.0,16119.0,16119.0,4007.0,82393.0,17325.0,0.0,0.0,0.0,GX713YZ,,,,Default,4.0227102570501625,ok
MILANO,GX713YZ,864275070171452,864275070171452,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,58.1513671875,0.2,0.0,0.0,22963.0,22963.0,8405.0,77995.0,23348.0,0.0,0.0,0.0,GX713YZ,,,,Default,2.732064247471743,ok
MILANO,GX713YZ,864275070171452,864275070171452,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,58.59375,0.2,0.0,0.0,21875.0,21875.0,8157.0,78243.0,22960.0,0.0,0.0,0.0,GX713YZ,,,,Default,2.681745739855339,ok
MILANO,GX713YZ,864275070171452,864275070171452,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,59.28515625,0.2,0.0,0.0,22904.0,22904.0,9300.0,77100.0,22967.0,0.0,0.0,0.0,GX713YZ,,,,Default,2.4627956989247313,ok
MILANO,GX713YZ,864275070171452,864275070171452,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,49.6845703125,0.2,0.0,0.0,8287.0,8287.0,7024.0,79376.0,51824.0,0.0,0.0,0.0,GX713YZ,,,,Default,1.1798120728929384,ok
MILANO,GX713YZ,864275070171452,864275070171452,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,59.41015625,0.2,0.0,0.0,22350.0,22350.0,9321.0,77079.0,23203.0,0.0,0.0,0.0,GX713YZ,,,,Default,2.3978113936272933,ok
MILANO,GX713YZ,864275070171452,864275070171452,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,57.7646484375,0.2,0.0,0.0,23380.0,23380.0,8551.0,77849.0,23380.0,0.0,0.0,0.0,GX713YZ,,,,Default,2.734183136475266,ok
MILANO,GW092AH,352592570769877,352592570769877,UW122-04-S-KxM2-C200-Imm-RegoNuova,2025-09-26,26.681640625,0.5,0.0,0.0,2359.0,2359.0,2351.0,84049.0,26125.0,0.0,0.0,0.0,GW092AH,,,,Default,1.0034028073160357,ok
MILANO,GW021DK,864636068105358,864636068105358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,54.13525390625,0.0,0.0,0.0,19355.0,0.0,7400.0,79000.0,19655.0,0.0,0.0,0.0,GW021DK,,,,Default,0.0,ok
MILANO,GW021DK,864636068105358,864636068105358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,66.072265625,0.0,0.0,0.0,25392.0,0.0,8272.0,78128.0,25392.0,0.0,0.0,0.0,GW021DK,,,,Default,0.0,ok
MILANO,GW021DK,864636068105358,864636068105358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,68.615234375,0.0,0.0,0.0,26575.0,0.0,8232.0,78168.0,26575.0,0.0,0.0,0.0,GW021DK,,,,Default,0.0,ok
MILANO,GW021DK,864636068105358,864636068105358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,68.45458984375,0.0,0.0,0.0,20106.0,0.0,14468.0,71932.0,23259.0,0.0,0.0,0.0,GW021DK,,,,Default,0.0,ok
MILANO,GW021DK,864636068105358,864636068105358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,59.0224609375,0.0,0.0,0.0,21887.0,0.0,7453.0,78947.0,22036.0,0.0,0.0,0.0,GW021DK,,,,Default,0.0,ok
MILANO,GW021DK,864636068105358,864636068105358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,135.365234375,0.0,0.0,0.0,41365.0,0.0,15194.0,71206.0,41365.0,0.0,0.0,0.0,GW021DK,,,,Default,0.0,ok
MILANO,GW021DK,864636068105358,864636068105358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,58.2080078125,0.0,0.0,0.0,19538.0,0.0,10044.0,76356.0,19749.0,0.0,0.0,0.0,GW021DK,,,,Default,0.0,ok
MILANO,GT472GK,864636067890000,864636067890000,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,39.6953125,0.0,0.0,0.0,15899.0,0.0,8619.0,77781.0,60285.0,0.0,0.0,0.0,GT472GK,,,,Default,0.0,ok
MILANO,GT472GK,864636067890000,864636067890000,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,46.751953125,0.0,0.0,0.0,21198.0,0.0,14009.0,72391.0,23870.0,0.0,0.0,0.0,GT472GK,,,,Default,0.0,ok
