fleet_name,vehicle_name,hw_code,hw_code_key,config_name,date,distance_traveled_km,liters_consumed,refuelled_liters,stolen_liters,worked_time_sec,engine_time_sec,travel_time_sec,rest_time_sec,usage_time_sec,liters_from_level,percent_drop,percent_refuel,vehicle_name_key,brand,model,fuel_type,category,engine_travel_ratio,engine_vs_travel_flag,valid_for_efficiency,km_per_liter,idle_time_sec,idle_ratio,fuel_type_clean,fuel_price,emission_factor,fuel_cost_per_km,co2_per_km,total_co2_kg,total_fuel_cost_eur
PRATO EX TRACCIA,GT408AW,864275076210411,864275076210411,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,87.646484375,19.7,35.709095,0.0,39112.0,39112.0,14726.0,71673.0,48152.0,0.0,0.0,0.0,GT408AW,,,,Default,2.655982615781611,ok,True,4.449060120558376,24386.0,0.6234915115565556,default,1.5,2.5,0.337149860724234,0.56191643454039,49.25,29.549999999999997
PRATO EX TRACCIA,GT408AW,864275076210411,864275076210411,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,29.8828125,9.6,0.0,0.0,18280.0,18281.0,6051.0,80349.0,20523.0,0.0,0.0,0.0,GT408AW,,,,Default,3.0211535283424227,ok,True,3.11279296875,12230.0,0.6690006017176303,default,1.5,2.5,0.48188235294117643,0.8031372549019608,24.0,14.399999999999999
PRATO EX TRACCIA,GT408AW,864275076210411,864275076210411,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT408AW,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GT406AW,864275076455719,864275076455719,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,51.689453125,10.2,40.6818161,0.0,30058.0,30058.0,6365.0,80035.0,30058.0,0.0,0.0,0.0,GT406AW,,,,Default,4.722388059701492,ok,True,5.067593443627452,23693.0,0.7882427307206068,default,1.5,2.5,0.29599848856980915,0.4933308142830153,25.5,15.299999999999999
PRATO EX TRACCIA,GT406AW,864275076455719,864275076455719,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,23.19921875,9.5,0.0,0.0,28283.0,28283.0,3293.0,83107.0,28283.0,0.0,0.0,0.0,GT406AW,,,,Default,8.588824779836015,ok,True,2.4420230263157894,24990.0,0.8835696354700704,default,1.5,2.5,0.6142448223606668,1.0237413706011114,23.75,14.25
PRATO EX TRACCIA,GT406AW,864275076455719,864275076455719,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,26.34765625,18.0,0.0,0.0,29623.0,29624.0,3097.0,83303.0,29624.0,0.0,0.0,0.0,GT406AW,,,,Default,9.56538585728124,ok,True,1.4637586805555556,26527.0,0.8954563867134756,default,1.5,2.5,1.024759080800593,1.7079318013343217,45.0,27.0
PRATO EX TRACCIA,GT406AW,864275076455719,864275076455719,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT406AW,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GT406AW,864275076455719,864275076455719,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,14.62109375,0.0,0.0,0.0,17600.0,17600.0,1490.0,84910.0,17600.0,0.0,0.0,0.0,GT406AW,,,,Default,11.812080536912752,check,False,,16110.0,0.915340909090909,default,1.5,2.5,0.0,0.0,0.0,0.0
PRATO EX TRACCIA,GT406AW,864275076455719,864275076455719,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT406AW,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GT406AW,864275076455719,864275076455719,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT406AW,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DTex,_ID_954_ID_,_ID_954_ID_,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DTEX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DTex,_ID_954_ID_,_ID_954_ID_,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DTEX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DTex,_ID_954_ID_,_ID_954_ID_,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DTEX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DTex,_ID_954_ID_,_ID_954_ID_,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DTEX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DTex,_ID_954_ID_,_ID_954_ID_,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DTEX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DTex,_ID_954_ID_,_ID_954_ID_,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DTEX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DTex,_ID_954_ID_,_ID_954_ID_,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DTEX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DT,864275070028124,864275070028124,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DT,864275070028124,864275070028124,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DT,864275070028124,864275070028124,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DT,864275070028124,864275070028124,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DT,864275070028124,864275070028124,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DT,864275070028124,864275070028124,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR894DT,864275070028124,864275070028124,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR894DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR893DT,864275076246829,864275076246829,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR893DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR893DT,864275076246829,864275076246829,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR893DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR893DT,864275076246829,864275076246829,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR893DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR893DT,864275076246829,864275076246829,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR893DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR893DT,864275076246829,864275076246829,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR893DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR893DT,864275076246829,864275076246829,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR893DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR893DT,864275076246829,864275076246829,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR893DT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR415NG,864275070111508,864275070111508,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR415NG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR415NG,864275070111508,864275070111508,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR415NG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR415NG,864275070111508,864275070111508,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR415NG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR415NG,864275070111508,864275070111508,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR415NG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR415NG,864275070111508,864275070111508,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR415NG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR415NG,864275070111508,864275070111508,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR415NG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GR415NG,864275070111508,864275070111508,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GR415NG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GP388NC,864275070159812,864275070159812,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,185.76953125,171.1,0.0,0.0,35763.0,35763.0,16628.0,69772.0,35908.0,0.0,0.0,0.0,GP388NC,,,,Default,2.1507697859032957,ok,True,1.0857365940970194,19135.0,0.5350501915387411,default,1.5,2.5,1.3815505603801752,2.302584267300292,427.75,256.65
PRATO EX TRACCIA,GP388NC,864275070159812,864275070159812,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,78.3359375,29.5,0.0,0.0,8524.0,8524.0,2831.0,83569.0,8580.0,0.0,0.0,0.0,GP388NC,,,,Default,3.0109501942776404,ok,True,2.655455508474576,5693.0,0.6678789300797747,default,1.5,2.5,0.5648748379375685,0.9414580632292809,73.75,44.25
PRATO EX TRACCIA,GP388NC,864275070159812,864275070159812,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,121.328125,53.1,0.0,0.0,5721.0,5721.0,3676.0,82724.0,5843.0,0.0,0.0,0.0,GP388NC,,,,Default,1.5563112078346029,ok,True,2.2848987758945385,2045.0,0.3574549903862961,default,1.5,2.5,0.6564842240824211,1.0941403734707018,132.75,79.65
PRATO EX TRACCIA,GP388NC,864275070159812,864275070159812,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GP388NC,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GP225NC,864275076247652,864275076247652,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GP225NC,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GP225NC,864275076247652,864275076247652,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GP225NC,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GM515CJ,864275076217903,864275076217903,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,103.265625,23.7,34.2045441,0.0,66030.0,66030.0,16695.0,69705.0,66030.0,0.0,0.0,0.0,GM515CJ,,,,Default,3.9550763701707097,ok,True,4.357199367088608,49335.0,0.747160381644707,default,1.5,2.5,0.34425783023150247,0.5737630503858375,59.25,35.55
PRATO EX TRACCIA,GM515CJ,864275076217903,864275076217903,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,81.56640625,21.5,0.0,0.0,69219.0,69219.0,11617.0,74783.0,69219.0,0.0,0.0,0.0,GM515CJ,,,,Default,5.958423000774727,ok,True,3.793786337209302,57602.0,0.8321703578497234,default,1.5,2.5,0.39538336286576314,0.6589722714429386,53.75,32.25
PRATO EX TRACCIA,GM515CJ,864275076217903,864275076217903,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,100.64453125,18.0,0.0,0.0,69663.0,69663.0,15054.0,71346.0,69663.0,0.0,0.0,0.0,GM515CJ,,,,Default,4.627540852929454,ok,True,5.591362847222222,54609.0,0.7839025020455622,default,1.5,2.5,0.2682709101494275,0.4471181835823792,45.0,27.0
PRATO EX TRACCIA,GM515CJ,864275076217903,864275076217903,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0390625,0.0,0.0,0.0,530.0,530.0,0.0,83648.0,54388.0,0.0,0.0,0.0,GM515CJ,,,,Default,,ok,False,,530.0,1.0,default,1.5,2.5,0.0,0.0,0.0,0.0
PRATO EX TRACCIA,GM515CJ,864275076217903,864275076217903,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GM515CJ,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GM515CJ,864275076217903,864275076217903,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GM515CJ,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ224NS,864275076459166,864275076459166,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,181.5625,43.2,0.0,0.0,39047.0,39048.0,13065.0,73335.0,39421.0,0.0,0.0,0.0,GJ224NS,,,,Default,2.9887485648679677,ok,True,4.202835648148148,25983.0,0.6654118008604795,default,1.5,2.5,0.35690189328743555,0.5948364888123924,108.0,64.80000000000001
PRATO EX TRACCIA,GJ224NS,864275076459166,864275076459166,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,37.0859375,27.6,0.0,0.0,31884.0,31885.0,3973.0,82427.0,47077.0,0.0,0.0,0.0,GJ224NS,,,,Default,8.025421595771457,ok,True,1.3436933876811594,27912.0,0.8753959542104438,default,1.5,2.5,1.1163261006951761,1.8605435011586264,69.0,41.400000000000006
PRATO EX TRACCIA,GJ224NS,864275076459166,864275076459166,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,68862.0,0.0,0.0,0.0,0.0,GJ224NS,,,,Default,,ok,False,,0.0,,default,1.5,2.5,0.0,0.0,0.0,0.0
PRATO EX TRACCIA,GJ224NS,864275076459166,864275076459166,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,19.15625,0.0,0.0,0.0,4413.0,4414.0,2549.0,83851.0,4671.0,0.0,0.0,0.0,GJ224NS,,,,Default,1.7316594743036484,ok,False,,1865.0,0.42251925690983233,default,1.5,2.5,0.0,0.0,0.0,0.0
PRATO EX TRACCIA,GJ224NS,864275076459166,864275076459166,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.125,0.0,0.0,0.0,7415.0,7416.0,0.0,51614.0,27014.0,0.0,0.0,0.0,GJ224NS,,,,Default,,ok,False,,7416.0,1.0,default,1.5,2.5,0.0,0.0,0.0,0.0
PRATO EX TRACCIA,GJ224NS,864275076459166,864275076459166,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ224NS,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ224NS,864275076459166,864275076459166,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ224NS,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ128PE,864275076227597,864275076227597,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ128PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ128PE,864275076227597,864275076227597,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ128PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ128PE,864275076227597,864275076227597,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ128PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ128PE,864275076227597,864275076227597,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ128PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ128PE,864275076227597,864275076227597,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ128PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ128PE,864275076227597,864275076227597,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ128PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ128PE,864275076227597,864275076227597,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ128PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ127PE,864275078061135,864275078061135,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,101.2890625,25.6,0.0,0.0,48393.0,48394.0,13984.0,72416.0,48394.0,0.0,0.0,0.0,GJ127PE,,,,Default,3.460669336384439,ok,True,3.95660400390625,34410.0,0.7110385584989874,default,1.5,2.5,0.3791129965291169,0.6318549942151948,64.0,38.400000000000006
PRATO EX TRACCIA,GJ127PE,864275078061135,864275078061135,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,81.8359375,16.1,28.14545,0.0,29997.0,29997.0,10788.0,75612.0,30221.0,0.0,0.0,0.0,GJ127PE,,,,Default,2.7805895439377086,ok,True,5.08297748447205,19209.0,0.6403640364036404,default,1.5,2.5,0.29510262529832937,0.49183770883054895,40.25,24.150000000000002
PRATO EX TRACCIA,GJ127PE,864275078061135,864275078061135,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,30.7578125,8.8,0.0,0.0,21485.0,21485.0,5751.0,80649.0,21485.0,0.0,0.0,0.0,GJ127PE,,,,Default,3.735872022256999,ok,True,3.495205965909091,15734.0,0.732324877821736,default,1.5,2.5,0.42915925831851665,0.7152654305308611,22.0,13.200000000000001
PRATO EX TRACCIA,GJ127PE,864275078061135,864275078061135,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,77.03125,30.7,60.2909126,0.0,33158.0,33158.0,11714.0,74686.0,36517.0,0.0,0.0,0.0,GJ127PE,,,,Default,2.8306300153662285,ok,True,2.5091612377850163,21444.0,0.6467217564388684,default,1.5,2.5,0.5978093306288033,0.9963488843813387,76.75,46.05
PRATO EX TRACCIA,GJ127PE,864275078061135,864275078061135,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,37.7109375,11.2,0.0,0.0,28132.0,28133.0,4720.0,81680.0,28133.0,0.0,0.0,0.0,GJ127PE,,,,Default,5.960381355932204,ok,True,3.367047991071429,23413.0,0.8322255003021363,default,1.5,2.5,0.4454940957116221,0.7424901595193703,28.0,16.799999999999997
PRATO EX TRACCIA,GJ127PE,864275078061135,864275078061135,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ127PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GJ127PE,864275078061135,864275078061135,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GJ127PE,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GD755LY,864275076247587,864275076247587,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,94.34375,46.4,0.0,0.0,34599.0,34600.0,8250.0,78150.0,34676.0,0.0,0.0,0.0,GD755LY,,,,Default,4.193939393939394,ok,True,2.033270474137931,26350.0,0.7615606936416185,default,1.5,2.5,0.7377277244120569,1.2295462073534282,116.0,69.6
PRATO EX TRACCIA,GD755LY,864275076247587,864275076247587,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,151.2734375,62.9,207.877289,0.0,31036.0,31037.0,10533.0,75867.0,31377.0,0.0,0.0,0.0,GD755LY,,,,Default,2.946643881135479,ok,True,2.4049831081081083,20504.0,0.6606308599413603,default,1.5,2.5,0.6237050043898156,1.0395083406496928,157.25,94.35
PRATO EX TRACCIA,GD755LY,864275076247587,864275076247587,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,13.3046875,0.0,0.0,0.0,30515.0,30515.0,1767.0,84633.0,30586.0,0.0,0.0,0.0,GD755LY,,,,Default,17.2693831352575,check,False,,28748.0,0.9420940521055219,default,1.5,2.5,0.0,0.0,0.0,0.0
PRATO EX TRACCIA,GD755LY,864275076247587,864275076247587,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GD755LY,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GD755LY,864275076247587,864275076247587,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,46.078125,49.3,0.0,0.0,37841.0,37841.0,4932.0,81468.0,37886.0,0.0,0.0,0.0,GD755LY,,,,Default,7.6725466342254665,ok,True,0.934647565922921,32909.0,0.8696651779815544,default,1.5,2.5,1.6048830111902337,2.6748050186503898,123.25,73.94999999999999
PRATO EX TRACCIA,GD755LY,864275076247587,864275076247587,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GD755LY,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
PRATO EX TRACCIA,GD755LY,864275076247587,864275076247587,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GD755LY,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
